attendance_id,emp_id,work_date,status
986,17,1/26/2024,Present
987,17,1/27/2024,Present
988,17,1/28/2024,Present
989,17,1/29/2024,Leave
990,17,1/30/2024,Present
991,17,1/31/2024,Leave
992,17,2/1/2024,Present
993,17,2/2/2024,Present
994,17,2/3/2024,Leave
995,17,2/4/2024,Present
996,17,2/5/2024,Absent
997,17,2/6/2024,Present
998,17,2/7/2024,Present
999,17,2/8/2024,Present
1000,17,2/9/2024,Present
1001,17,2/10/2024,Present
1002,17,2/11/2024,Present
1003,17,2/12/2024,Present
1004,17,2/13/2024,Present
1005,17,2/14/2024,Absent
1006,17,2/15/2024,Present
1007,17,2/16/2024,Present
1008,17,2/17/2024,Present
1009,17,2/18/2024,Present
1010,17,2/19/2024,Present
1011,17,2/20/2024,Leave
1012,17,2/21/2024,Present
1013,17,2/22/2024,Present
1014,17,2/23/2024,Present
1015,17,2/24/2024,Present
1016,17,2/25/2024,Absent
1017,17,2/26/2024,Present
1018,17,2/27/2024,Absent
1019,17,2/28/2024,Leave
1020,17,2/29/2024,Present
1021,18,1/1/2024,Present
1022,18,1/2/2024,Present
1023,18,1/3/2024,Present
1024,18,1/4/2024,Present
1025,18,1/5/2024,Present
1026,18,1/6/2024,Present
1027,18,1/7/2024,Present
1028,18,1/8/2024,Absent
1029,18,1/9/2024,Present
1030,18,1/10/2024,Present
1031,18,1/11/2024,Present
1032,18,1/12/2024,Present
1033,18,1/13/2024,Leave
1034,18,1/14/2024,Present
1035,18,1/15/2024,Present
1036,18,1/16/2024,Present
1037,18,1/17/2024,Present
1038,18,1/18/2024,Present
1039,18,1/19/2024,Present
1040,18,1/20/2024,Absent
1041,18,1/21/2024,Present
1042,18,1/22/2024,Leave
1043,18,1/23/2024,Present
1044,18,1/24/2024,Present
1045,18,1/25/2024,Present
1046,18,1/26/2024,Absent
1047,18,1/27/2024,Present
1048,18,1/28/2024,Present
1049,18,1/29/2024,Present
1050,18,1/30/2024,Absent
1051,18,1/31/2024,Present
1052,18,2/1/2024,Present
1053,18,2/2/2024,Present
1054,18,2/3/2024,Absent
1055,18,2/4/2024,Present
1056,18,2/5/2024,Present
1057,18,2/6/2024,Present
1058,18,2/7/2024,Present
1059,18,2/8/2024,Present
1060,18,2/9/2024,Present
1061,18,2/10/2024,Present
1062,18,2/11/2024,Present
1063,18,2/12/2024,Present
1064,18,2/13/2024,Present
1065,18,2/14/2024,Leave
1066,18,2/15/2024,Present
1067,18,2/16/2024,Present
1068,18,2/17/2024,Absent
1069,18,2/18/2024,Present
1070,18,2/19/2024,Present
1071,18,2/20/2024,Present
1072,18,2/21/2024,Present
1073,18,2/22/2024,Absent
1074,18,2/23/2024,Present
1075,18,2/24/2024,Present
1076,18,2/25/2024,Present
1077,18,2/26/2024,Present
1078,18,2/27/2024,Present
1079,18,2/28/2024,Present
1080,18,2/29/2024,Present
1081,19,1/1/2024,Leave
1082,19,1/2/2024,Present
1083,19,1/3/2024,Leave
1084,19,1/4/2024,Absent
1085,19,1/5/2024,Absent
1086,19,1/6/2024,Present
1087,19,1/7/2024,Present
1088,19,1/8/2024,Leave
1089,19,1/9/2024,Present
1090,19,1/10/2024,Present
1091,19,1/11/2024,Present
1092,19,1/12/2024,Present
1093,19,1/13/2024,Present
1094,19,1/14/2024,Present
1095,19,1/15/2024,Present
1096,19,1/16/2024,Present
1097,19,1/17/2024,Present
1098,19,1/18/2024,Present
1099,19,1/19/2024,Present
1100,19,1/20/2024,Present
1101,19,1/21/2024,Present
1102,19,1/22/2024,Present
1103,19,1/23/2024,Leave
1104,19,1/24/2024,Present
1105,19,1/25/2024,Present
1106,19,1/26/2024,Present
1107,19,1/27/2024,Present
1108,19,1/28/2024,Present
1109,19,1/29/2024,Present
1110,19,1/30/2024,Present
1111,19,1/31/2024,Present
1112,19,2/1/2024,Present
1113,19,2/2/2024,Present
1114,19,2/3/2024,Present
1115,19,2/4/2024,Present
1116,19,2/5/2024,Present
1117,19,2/6/2024,Present
1118,19,2/7/2024,Present
1119,19,2/8/2024,Leave
1120,19,2/9/2024,Present
1121,19,2/10/2024,Present
1122,19,2/11/2024,Absent
1123,19,2/12/2024,Present
1124,19,2/13/2024,Absent
1125,19,2/14/2024,Leave
1126,19,2/15/2024,Present
1127,19,2/16/2024,Present
1128,19,2/17/2024,Present
1129,19,2/18/2024,Absent
1130,19,2/19/2024,Present
1131,19,2/20/2024,Absent
1132,19,2/21/2024,Present
1133,19,2/22/2024,Present
1134,19,2/23/2024,Present
1135,19,2/24/2024,Present
1136,19,2/25/2024,Present
1137,19,2/26/2024,Present
1138,19,2/27/2024,Present
1139,19,2/28/2024,Present
1140,19,2/29/2024,Present
1141,20,1/1/2024,Present
1142,20,1/2/2024,Present
1143,20,1/3/2024,Present
1144,20,1/4/2024,Present
1145,20,1/5/2024,Present
1146,20,1/6/2024,Absent
1147,20,1/7/2024,Absent
1148,20,1/8/2024,Absent
1149,20,1/9/2024,Present
1150,20,1/10/2024,Present
1151,20,1/11/2024,Present
1152,20,1/12/2024,Present
1153,20,1/13/2024,Present
1154,20,1/14/2024,Present
1155,20,1/15/2024,Absent
1156,20,1/16/2024,Present
1157,20,1/17/2024,Present
1158,20,1/18/2024,Present
1159,20,1/19/2024,Present
1160,20,1/20/2024,Present
1161,20,1/21/2024,Present
1162,20,1/22/2024,Absent
1163,20,1/23/2024,Present
1164,20,1/24/2024,Present
1165,20,1/25/2024,Absent
1166,20,1/26/2024,Leave
1167,20,1/27/2024,Present
1168,20,1/28/2024,Present
1169,20,1/29/2024,Leave
1170,20,1/30/2024,Present
1171,20,1/31/2024,Present
1172,20,2/1/2024,Present
1173,20,2/2/2024,Present
1174,20,2/3/2024,Leave
1175,20,2/4/2024,Absent
1176,20,2/5/2024,Present
1177,20,2/6/2024,Present
1178,20,2/7/2024,Absent
1179,20,2/8/2024,Present
1180,20,2/9/2024,Present
1181,20,2/10/2024,Present
1182,20,2/11/2024,Present
1183,20,2/12/2024,Present
1184,20,2/13/2024,Absent
1185,20,2/14/2024,Present
1186,20,2/15/2024,Absent
1187,20,2/16/2024,Leave
1188,20,2/17/2024,Present
1189,20,2/18/2024,Present
1190,20,2/19/2024,Present
1191,20,2/20/2024,Absent
1192,20,2/21/2024,Present
1193,20,2/22/2024,Present
1194,20,2/23/2024,Present
1195,20,2/24/2024,Leave
1196,20,2/25/2024,Present
1197,20,2/26/2024,Present
1198,20,2/27/2024,Present
1199,20,2/28/2024,Present
1200,20,2/29/2024,Present
1201,21,1/1/2024,Present
1202,21,1/2/2024,Present
1203,21,1/3/2024,Present
1204,21,1/4/2024,Present
1205,21,1/5/2024,Absent
1206,21,1/6/2024,Leave
1207,21,1/7/2024,Present
1208,21,1/8/2024,Present
1209,21,1/9/2024,Present
1210,21,1/10/2024,Present
1211,21,1/11/2024,Leave
1212,21,1/12/2024,Present
1213,21,1/13/2024,Present
1214,21,1/14/2024,Present
1215,21,1/15/2024,Present
1216,21,1/16/2024,Absent
1217,21,1/17/2024,Present
1218,21,1/18/2024,Leave
1219,21,1/19/2024,Present
1220,21,1/20/2024,Present
1221,21,1/21/2024,Present
1222,21,1/22/2024,Absent
1223,21,1/23/2024,Present
1224,21,1/24/2024,Present
1225,21,1/25/2024,Present
1226,21,1/26/2024,Present
1227,21,1/27/2024,Present
1228,21,1/28/2024,Present
1229,21,1/29/2024,Absent
1230,21,1/30/2024,Present
1231,21,1/31/2024,Present
1232,21,2/1/2024,Present
1233,21,2/2/2024,Present
1234,21,2/3/2024,Present
1235,21,2/4/2024,Present
1236,21,2/5/2024,Present
1237,21,2/6/2024,Present
1238,21,2/7/2024,Present
1239,21,2/8/2024,Present
1240,21,2/9/2024,Present
1241,21,2/10/2024,Present
1242,21,2/11/2024,Present
1243,21,2/12/2024,Present
1244,21,2/13/2024,Present
1245,21,2/14/2024,Present
1246,21,2/15/2024,Present
1247,21,2/16/2024,Present
1248,21,2/17/2024,Present
1249,21,2/18/2024,Present
1250,21,2/19/2024,Leave
1251,21,2/20/2024,Present
1252,21,2/21/2024,Present
1253,21,2/22/2024,Present
1254,21,2/23/2024,Present
1255,21,2/24/2024,Present
1256,21,2/25/2024,Absent
1257,21,2/26/2024,Present
1258,21,2/27/2024,Present
1259,21,2/28/2024,Leave
1260,21,2/29/2024,Present
1261,22,1/1/2024,Present
1262,22,1/2/2024,Present
1263,22,1/3/2024,Absent
1264,22,1/4/2024,Present
1265,22,1/5/2024,Present
1266,22,1/6/2024,Present
1267,22,1/7/2024,Present
1268,22,1/8/2024,Present
1269,22,1/9/2024,Present
1270,22,1/10/2024,Present
1271,22,1/11/2024,Present
1272,22,1/12/2024,Present
1273,22,1/13/2024,Present
1274,22,1/14/2024,Absent
1275,22,1/15/2024,Present
1276,22,1/16/2024,Present
1277,22,1/17/2024,Present
1278,22,1/18/2024,Absent
1279,22,1/19/2024,Present
1280,22,1/20/2024,Present
1281,22,1/21/2024,Present
1282,22,1/22/2024,Present
1283,22,1/23/2024,Leave
1284,22,1/24/2024,Present
1285,22,1/25/2024,Absent
1286,22,1/26/2024,Present
1287,22,1/27/2024,Leave
1288,22,1/28/2024,Present
1289,22,1/29/2024,Present
1290,22,1/30/2024,Present
1291,22,1/31/2024,Present
1292,22,2/1/2024,Present
1293,22,2/2/2024,Leave
1294,22,2/3/2024,Present
1295,22,2/4/2024,Present
1296,22,2/5/2024,Present
1297,22,2/6/2024,Present
1298,22,2/7/2024,Present
1299,22,2/8/2024,Present
1300,22,2/9/2024,Present
1301,22,2/10/2024,Present
1302,22,2/11/2024,Present
1303,22,2/12/2024,Present
1304,22,2/13/2024,Present
1305,22,2/14/2024,Present
1306,22,2/15/2024,Present
1307,22,2/16/2024,Present
1308,22,2/17/2024,Present
1309,22,2/18/2024,Present
1310,22,2/19/2024,Present
1311,22,2/20/2024,Present
1312,22,2/21/2024,Present
1313,22,2/22/2024,Present
1314,22,2/23/2024,Present
1315,22,2/24/2024,Present
1316,22,2/25/2024,Present
1317,22,2/26/2024,Leave
1318,22,2/27/2024,Present
1319,22,2/28/2024,Present
1320,22,2/29/2024,Present
1321,23,1/1/2024,Leave
1322,23,1/2/2024,Present
1323,23,1/3/2024,Present
1324,23,1/4/2024,Present
1325,23,1/5/2024,Present
1326,23,1/6/2024,Absent
1327,23,1/7/2024,Present
1328,23,1/8/2024,Present
1329,23,1/9/2024,Present
1330,23,1/10/2024,Present
1331,23,1/11/2024,Present
1332,23,1/12/2024,Present
1333,23,1/13/2024,Present
1334,23,1/14/2024,Absent
1335,23,1/15/2024,Present
1336,23,1/16/2024,Present
1337,23,1/17/2024,Present
1338,23,1/18/2024,Present
1339,23,1/19/2024,Present
1340,23,1/20/2024,Present
1341,23,1/21/2024,Leave
1342,23,1/22/2024,Present
1343,23,1/23/2024,Present
1344,23,1/24/2024,Present
1345,23,1/25/2024,Present
1346,23,1/26/2024,Present
1347,23,1/27/2024,Present
1348,23,1/28/2024,Present
1349,23,1/29/2024,Absent
1350,23,1/30/2024,Present
1351,23,1/31/2024,Leave
1352,23,2/1/2024,Present
1353,23,2/2/2024,Present
1354,23,2/3/2024,Present
1355,23,2/4/2024,Leave
1356,23,2/5/2024,Present
1357,23,2/6/2024,Absent
1358,23,2/7/2024,Present
1359,23,2/8/2024,Present
1360,23,2/9/2024,Absent
1361,23,2/10/2024,Present
1362,23,2/11/2024,Present
1363,23,2/12/2024,Present
1364,23,2/13/2024,Present
1365,23,2/14/2024,Present
1366,23,2/15/2024,Present
1367,23,2/16/2024,Present
1368,23,2/17/2024,Absent
1369,23,2/18/2024,Present
1370,23,2/19/2024,Present
1371,23,2/20/2024,Present
1372,23,2/21/2024,Present
1373,23,2/22/2024,Present
1374,23,2/23/2024,Present
1375,23,2/24/2024,Present
1376,23,2/25/2024,Present
1377,23,2/26/2024,Present
1378,23,2/27/2024,Present
1379,23,2/28/2024,Absent
1380,23,2/29/2024,Present
1381,24,1/1/2024,Present
1382,24,1/2/2024,Present
1383,24,1/3/2024,Present
1384,24,1/4/2024,Present
1385,24,1/5/2024,Present
1386,24,1/6/2024,Present
1387,24,1/7/2024,Present
1388,24,1/8/2024,Present
1389,24,1/9/2024,Present
1390,24,1/10/2024,Present
1391,24,1/11/2024,Present
1392,24,1/12/2024,Present
1393,24,1/13/2024,Present
1394,24,1/14/2024,Present
1395,24,1/15/2024,Leave
1396,24,1/16/2024,Present
1397,24,1/17/2024,Present
1398,24,1/18/2024,Present
1399,24,1/19/2024,Present
1400,24,1/20/2024,Absent
1401,24,1/21/2024,Present
1402,24,1/22/2024,Present
1403,24,1/23/2024,Present
1404,24,1/24/2024,Present
1405,24,1/25/2024,Present
1406,24,1/26/2024,Present
1407,24,1/27/2024,Present
1408,24,1/28/2024,Present
1409,24,1/29/2024,Leave
1410,24,1/30/2024,Absent
1411,24,1/31/2024,Present
1412,24,2/1/2024,Present
1413,24,2/2/2024,Leave
1414,24,2/3/2024,Present
1415,24,2/4/2024,Present
1416,24,2/5/2024,Present
1417,24,2/6/2024,Absent
1418,24,2/7/2024,Present
1419,24,2/8/2024,Present
1420,24,2/9/2024,Present
1421,24,2/10/2024,Absent
1422,24,2/11/2024,Leave
1423,24,2/12/2024,Present
1424,24,2/13/2024,Present
1425,24,2/14/2024,Present
1426,24,2/15/2024,Leave
1427,24,2/16/2024,Absent
1428,24,2/17/2024,Present
1429,24,2/18/2024,Present
1430,24,2/19/2024,Present
1431,24,2/20/2024,Present
1432,24,2/21/2024,Present
1433,24,2/22/2024,Present
1434,24,2/23/2024,Present
1435,24,2/24/2024,Present
1436,24,2/25/2024,Present
1437,24,2/26/2024,Present
1438,24,2/27/2024,Present
1439,24,2/28/2024,Leave
1440,24,2/29/2024,Present
1441,25,1/1/2024,Present
1442,25,1/2/2024,Present
1443,25,1/3/2024,Present
1444,25,1/4/2024,Present
1445,25,1/5/2024,Present
1446,25,1/6/2024,Present
1447,25,1/7/2024,Present
1448,25,1/8/2024,Present
1449,25,1/9/2024,Present
1450,25,1/10/2024,Present
1451,25,1/11/2024,Present
1452,25,1/12/2024,Present
1453,25,1/13/2024,Present
1454,25,1/14/2024,Present
1455,25,1/15/2024,Present
1456,25,1/16/2024,Present
1457,25,1/17/2024,Present
1458,25,1/18/2024,Absent
1459,25,1/19/2024,Present
1460,25,1/20/2024,Present
1461,25,1/21/2024,Present
1462,25,1/22/2024,Present
1463,25,1/23/2024,Absent
1464,25,1/24/2024,Present
1465,25,1/25/2024,Present
1466,25,1/26/2024,Present
1467,25,1/27/2024,Absent
1468,25,1/28/2024,Present
1469,25,1/29/2024,Present
1470,25,1/30/2024,Present
1471,25,1/31/2024,Present
1472,25,2/1/2024,Present
1473,25,2/2/2024,Present
1474,25,2/3/2024,Present
1475,25,2/4/2024,Present
1476,25,2/5/2024,Present
1477,25,2/6/2024,Present
1478,25,2/7/2024,Present
1479,25,2/8/2024,Absent
1480,25,2/9/2024,Present
1481,25,2/10/2024,Present
1482,25,2/11/2024,Present
1483,25,2/12/2024,Present
1484,25,2/13/2024,Present
1485,25,2/14/2024,Present
1486,25,2/15/2024,Present
1487,25,2/16/2024,Present
1488,25,2/17/2024,Absent
1489,25,2/18/2024,Present
1490,25,2/19/2024,Absent
1491,25,2/20/2024,Present
1492,25,2/21/2024,Present
1493,25,2/22/2024,Present
1494,25,2/23/2024,Present
1495,25,2/24/2024,Present
1496,25,2/25/2024,Leave
1497,25,2/26/2024,Present
1498,25,2/27/2024,Leave
1499,25,2/28/2024,Present
1500,25,2/29/2024,Present
1501,26,1/1/2024,Present
1502,26,1/2/2024,Absent
1503,26,1/3/2024,Leave
1504,26,1/4/2024,Present
1505,26,1/5/2024,Present
1506,26,1/6/2024,Present
1507,26,1/7/2024,Present
1508,26,1/8/2024,Present
1509,26,1/9/2024,Present
1510,26,1/10/2024,Present
1511,26,1/11/2024,Present
1512,26,1/12/2024,Leave
1513,26,1/13/2024,Leave
1514,26,1/14/2024,Present
1515,26,1/15/2024,Present
1516,26,1/16/2024,Present
1517,26,1/17/2024,Present
1518,26,1/18/2024,Present
1519,26,1/19/2024,Present
1520,26,1/20/2024,Present
1521,26,1/21/2024,Present
1522,26,1/22/2024,Present
1523,26,1/23/2024,Absent
1524,26,1/24/2024,Present
1525,26,1/25/2024,Present
1526,26,1/26/2024,Leave
1527,26,1/27/2024,Present
1528,26,1/28/2024,Present
1529,26,1/29/2024,Present
1530,26,1/30/2024,Present
1531,26,1/31/2024,Leave
1532,26,2/1/2024,Present
1533,26,2/2/2024,Present
1534,26,2/3/2024,Present
1535,26,2/4/2024,Present
1536,26,2/5/2024,Present
1537,26,2/6/2024,Present
1538,26,2/7/2024,Present
1539,26,2/8/2024,Present
1540,26,2/9/2024,Present
1541,26,2/10/2024,Present
1542,26,2/11/2024,Present
1543,26,2/12/2024,Present
1544,26,2/13/2024,Present
1545,26,2/14/2024,Present
1546,26,2/15/2024,Present
1547,26,2/16/2024,Present
1548,26,2/17/2024,Present
1549,26,2/18/2024,Present
1550,26,2/19/2024,Present
1551,26,2/20/2024,Present
1552,26,2/21/2024,Present
1553,26,2/22/2024,Absent
1554,26,2/23/2024,Present
1555,26,2/24/2024,Present
1556,26,2/25/2024,Present
1557,26,2/26/2024,Leave
1558,26,2/27/2024,Present
1559,26,2/28/2024,Present
1560,26,2/29/2024,Present
1561,27,1/1/2024,Present
1562,27,1/2/2024,Present
1563,27,1/3/2024,Present
1564,27,1/4/2024,Present
1565,27,1/5/2024,Present
1566,27,1/6/2024,Present
1567,27,1/7/2024,Present
1568,27,1/8/2024,Present
1569,27,1/9/2024,Present
1570,27,1/10/2024,Present
1571,27,1/11/2024,Present
1572,27,1/12/2024,Present
1573,27,1/13/2024,Leave
1574,27,1/14/2024,Present
1575,27,1/15/2024,Present
1576,27,1/16/2024,Present
1577,27,1/17/2024,Present
1578,27,1/18/2024,Present
1579,27,1/19/2024,Present
1580,27,1/20/2024,Present
1581,27,1/21/2024,Present
1582,27,1/22/2024,Present
1583,27,1/23/2024,Present
1584,27,1/24/2024,Leave
1585,27,1/25/2024,Present
1586,27,1/26/2024,Absent
1587,27,1/27/2024,Present
1588,27,1/28/2024,Leave
1589,27,1/29/2024,Present
1590,27,1/30/2024,Present
1591,27,1/31/2024,Present
1592,27,2/1/2024,Leave
1593,27,2/2/2024,Absent
1594,27,2/3/2024,Present
1595,27,2/4/2024,Present
1596,27,2/5/2024,Present
1597,27,2/6/2024,Present
1598,27,2/7/2024,Present
1599,27,2/8/2024,Present
1600,27,2/9/2024,Present
1601,27,2/10/2024,Leave
1602,27,2/11/2024,Present
1603,27,2/12/2024,Leave
1604,27,2/13/2024,Present
1605,27,2/14/2024,Present
1606,27,2/15/2024,Present
1607,27,2/16/2024,Present
1608,27,2/17/2024,Leave
1609,27,2/18/2024,Present
1610,27,2/19/2024,Present
1611,27,2/20/2024,Present
1612,27,2/21/2024,Present
1613,27,2/22/2024,Absent
1614,27,2/23/2024,Present
1615,27,2/24/2024,Present
1616,27,2/25/2024,Present
1617,27,2/26/2024,Present
1618,27,2/27/2024,Present
1619,27,2/28/2024,Present
1620,27,2/29/2024,Present
1621,28,1/1/2024,Present
1622,28,1/2/2024,Present
1623,28,1/3/2024,Present
1624,28,1/4/2024,Present
1625,28,1/5/2024,Present
1626,28,1/6/2024,Present
1627,28,1/7/2024,Absent
1628,28,1/8/2024,Present
1629,28,1/9/2024,Present
1630,28,1/10/2024,Present
1631,28,1/11/2024,Present
1632,28,1/12/2024,Leave
1633,28,1/13/2024,Present
1634,28,1/14/2024,Present
1635,28,1/15/2024,Leave
1636,28,1/16/2024,Leave
1637,28,1/17/2024,Present
1638,28,1/18/2024,Present
1639,28,1/19/2024,Present
1640,28,1/20/2024,Present
1641,28,1/21/2024,Present
1642,28,1/22/2024,Present
1643,28,1/23/2024,Present
1644,28,1/24/2024,Present
1645,28,1/25/2024,Present
1646,28,1/26/2024,Present
1647,28,1/27/2024,Leave
1648,28,1/28/2024,Present
1649,28,1/29/2024,Absent
1650,28,1/30/2024,Present
1651,28,1/31/2024,Present
1652,28,2/1/2024,Present
1653,28,2/2/2024,Present
1654,28,2/3/2024,Present
1655,28,2/4/2024,Present
1656,28,2/5/2024,Present
1657,28,2/6/2024,Present
1658,28,2/7/2024,Present
1659,28,2/8/2024,Present
1660,28,2/9/2024,Present
1661,28,2/10/2024,Present
1662,28,2/11/2024,Present
1663,28,2/12/2024,Present
1664,28,2/13/2024,Present
1665,28,2/14/2024,Present
1666,28,2/15/2024,Present
1667,28,2/16/2024,Leave
1668,28,2/17/2024,Present
1669,28,2/18/2024,Present
1670,28,2/19/2024,Absent
1671,28,2/20/2024,Present
1672,28,2/21/2024,Absent
1673,28,2/22/2024,Present
1674,28,2/23/2024,Absent
1675,28,2/24/2024,Present
1676,28,2/25/2024,Leave
1677,28,2/26/2024,Present
1678,28,2/27/2024,Present
1679,28,2/28/2024,Leave
1680,28,2/29/2024,Present
1681,29,1/1/2024,Present
1682,29,1/2/2024,Present
1683,29,1/3/2024,Present
1684,29,1/4/2024,Present
1685,29,1/5/2024,Present
1686,29,1/6/2024,Absent
1687,29,1/7/2024,Present
1688,29,1/8/2024,Present
1689,29,1/9/2024,Leave
1690,29,1/10/2024,Present
1691,29,1/11/2024,Present
1692,29,1/12/2024,Present
1693,29,1/13/2024,Absent
1694,29,1/14/2024,Present
1695,29,1/15/2024,Present
1696,29,1/16/2024,Present
1697,29,1/17/2024,Leave
1698,29,1/18/2024,Present
1699,29,1/19/2024,Absent
1700,29,1/20/2024,Present
1701,29,1/21/2024,Present
1702,29,1/22/2024,Leave
1703,29,1/23/2024,Present
1704,29,1/24/2024,Present
1705,29,1/25/2024,Present
1706,29,1/26/2024,Present
1707,29,1/27/2024,Present
1708,29,1/28/2024,Present
1709,29,1/29/2024,Present
1710,29,1/30/2024,Absent
1711,29,1/31/2024,Present
1712,29,2/1/2024,Present
1713,29,2/2/2024,Leave
1714,29,2/3/2024,Absent
1715,29,2/4/2024,Present
1716,29,2/5/2024,Present
1717,29,2/6/2024,Absent
1718,29,2/7/2024,Present
1719,29,2/8/2024,Present
1720,29,2/9/2024,Present
1721,29,2/10/2024,Present
1722,29,2/11/2024,Present
1723,29,2/12/2024,Present
1724,29,2/13/2024,Present
1725,29,2/14/2024,Present
1726,29,2/15/2024,Present
1727,29,2/16/2024,Present
1728,29,2/17/2024,Present
1729,29,2/18/2024,Present
1730,29,2/19/2024,Present
1731,29,2/20/2024,Present
1732,29,2/21/2024,Present
1733,29,2/22/2024,Present
1734,29,2/23/2024,Present
1735,29,2/24/2024,Absent
1736,29,2/25/2024,Present
1737,29,2/26/2024,Present
1738,29,2/27/2024,Present
1739,29,2/28/2024,Present
1740,29,2/29/2024,Absent
1741,30,1/1/2024,Present
1742,30,1/2/2024,Present
1743,30,1/3/2024,Present
1744,30,1/4/2024,Present
1745,30,1/5/2024,Present
1746,30,1/6/2024,Present
1747,30,1/7/2024,Present
1748,30,1/8/2024,Present
1749,30,1/9/2024,Present
1750,30,1/10/2024,Present
1751,30,1/11/2024,Present
1752,30,1/12/2024,Present
1753,30,1/13/2024,Leave
1754,30,1/14/2024,Absent
1755,30,1/15/2024,Present
1756,30,1/16/2024,Present
1757,30,1/17/2024,Leave
1758,30,1/18/2024,Present
1759,30,1/19/2024,Present
1760,30,1/20/2024,Present
1761,30,1/21/2024,Present
1762,30,1/22/2024,Present
1763,30,1/23/2024,Present
